Bio_id,Uniprot_id
28161,Q94BT9
15331,C0SVM5
16794,Q93WJ9
3266,Q8LL04
16169,Q9LFT8
7474,Q8RY65
22487,Q84TH4
29269,O49048
10235,Q94A08
26338,Q6X7J9
16942,Q02166
12798,Q9SWH4
2520,O64843
23979,Q9LPL4
27027,Q9C8M0
5949,Q94AM9
17341,Q42438
17014,Q8L940
4078,Q39096
19689,Q9FFH3
27011,Q9C5C0
26509,Q9C4Z6
15299,P55034
16293,Q9LYE5
21419,Q8LAD0
23080,Q9SDS7
4458,Q9SHC8
6581,Q9SRQ3
3675,O80925
3767,Q5XPJ9
19454,Q944Q0
3423,Q5S2C4
7647,Q9LSD6
23116,Q9SAF1
12887,Q5XPK0
2990,O80856
2148,Q94JY4
17558,Q9FV71
25200,Q8LGI3
16963,Q5XPJ6
25026,Q9LP46
21301,Q9LTJ1
21720,Q9FFQ5
6217,Q9LU15
21722,Q9FFQ4
7490,Q9LS08
9662,Q07187
4176,F4IN23
117,Q9C5U0
19122,Q9FMC2
3186,Q9FPT5
10296,Q9M2K4
4693,O22265
2097,Q9SHZ6
5797,Q7X9V2
19856,Q9SCY2
4045,P30187
9946,Q8W104
15200,Q9SZF7
12027,Q9SUT5
12877,Q0WNP3
18923,Q9FGV1
2058,Q03250
26942,Q38824
3241,Q38831
14500,Q9FPS3
19792,Q9FHE4
29471,F4IDI6
5811,Q9LDD1
16562,Q0WRY5
15115,P34802
5383,Q9SR96
22340,Q84RQ9
7642,Q9LSE1
28075,Q8W468
23189,Q9LMG7
14849,Q9M7I9
20758,Q9XGM2
17857,Q8W1D5
26471,Q94C40
12897,Q9SN43
17521,Q84VQ3
27506,Q9XIE2
3773,O80902
21195,Q9C562
28503,O49255
16120,Q5M755
9049,Q9LZU4
29194,Q9S851
29518,Q8RWU6
13702,Q9C5S9
11090,Q9XEC6
9569,Q8LC79
28398,Q6S591
29261,Q9AT76
14462,Q8VYT3
12563,Q94F30
16512,Q501F9
9586,Q9SD42
21672,Q9FML4
3032,Q9SJW9
9952,Q9M1S9
13945,Q9FVI6
6907,Q9LDE4
20176,Q6NLW5
24270,O48686
26494,Q9LP77
6386,Q9LVI6
4510,O64645
21200,Q9FGH9
14704,Q9M077
1491,Q84V03
2617,Q9XIN0
23367,Q38819
18047,Q68KI4
5689,Q9ZSD4
22136,Q9FJW5
26643,Q8VWK4
3577,Q4PSR7
1727,Q9ZU70
24822,Q8LFD3
4218,Q84XU2
21908,Q9FKP8
1707,Q9ZPW7
28517,Q9SEZ1
16650,Q9LXG0
23246,Q9M9S0
29080,Q9FRL5
7856,Q9LHF0
28732,Q94AI6
13351,F4JHH5
17085,Q9LZD3
15136,O23184
8905,Q8W4D0
15288,Q9SZN1
31042,P10862
9578,Q6NPL9
2160,Q8S3F1
9690,Q38859
5300,Q9SFD5
4617,Q9ZUZ2
9982,Q9FQ24
19915,Q39128
3606,Q9SJL7
14497,Q949T8
12848,Q38849
202,O64511
29593,Q9SEX2
3511,Q9SJ56
3647,Q9ZUU0
33156,P38932
8980,Q93V58
21420,Q5HZ38
26282,B6EUA9
27277,Q84TE6
129,Q9ZPS9
6837,F4JCC1
6853,Q9LT25
21645,Q9FXT6
7058,P28297
7656,P82874
24864,P82873
19345,P82805
1782,O64471
24576,Q6R0H1
3382,O04291
25267,C0LGF4
3475,C0LGL9
11969,O82486
6908,Q9LTR2
2267,O82213
5216,Q9M903
23588,Q39247
24180,Q9LR29
22095,Q9FH95
21378,Q9LVG2
28662,Q9C9A6
23318,Q9SRX4
7008,Q8RXG3
109701,P08069
7782,Q9LHD9
3609,Q9ZR72
10967,Q9SEU8
10089,Q38867
6082,Q9FRV4
7848,Q9LJX0
20722,O04017
14918,Q7XA67
7389,Q9LV40
12623,Q9C5P6
3379,F4IIU4
24303,Q9FYL3
18809,Q9FKH1
12571,Q6DBA5
3091,Q8VYA1
14446,Q8L7Z0
156,Q9ZVR7
17426,Q94BT0
16637,Q9LFP7
14877,Q8GX23
7382,Q9LV48
28609,Q9CAL3
28904,Q9FX43
26607,Q9FX86
6778,Q9LJL9
5553,Q4V3C8
76,Q84M93
27473,Q39022
10602,O23145
13314,Q96287
27387,Q9FVS6
5088,P43289
21191,Q9LVL5
14306,O80345
6448,Q9FWA6
21471,Q8RX28
6188,Q9LW77
20933,Q9FG74
10846,Q93V47
10567,P42742
114019,Q92636
6662,Q9LV37
17199,Q8L719
19001,Q6NQ72
12318,Q84LH3
16607,Q9S7E4
19667,Q96533
16959,P93003
9994,P41088
26767,Q5YGP7
17933,Q9XFM0
23145,Q9FX53
27991,Q84JQ8
19223,Q9FIW9
6559,A4VCM0
6359,Q8H174
27685,Q94JL3
29032,Q9SSF8
23926,Q8LG64
17520,Q03509
2191,O64817
27128,Q9ZVM9
19007,P0DH95
2754,Q9SK02
115646,Q9BPX6
19214,Q93Z27
1933,Q9SIV2
14833,O49499
9827,P43286
12089,Q9T053
15015,Q9C5Y0
143,Q9ZUL5
1483,Q9SIX1
28319,Q8L9C4
16190,Q8VZB2
10018,Q9M2U2
4695,O22263
3786,Q2V419
6715,Q8GXJ1
15342,Q0IGM7
17433,Q52T38
15228,Q8GUM2
17205,Q9FK59
19821,Q9FHK0
20361,Q9FGP8
22796,Q9SY60
18216,Q9LKR8
238,Q4V3C1
11899,Q8L9Y2
20363,Q9FGP6
856653,P0CI74
249569,P35400
158468,P07688
854294,O32031
856571,P50731
246583,P31424
248875,P70579
109127,P34947
159447,Q28199
159836,P21146
111806,P20339
158482,P06526
111805,P20338
109569,P25685
246629,P63018
107459,P50750
159581,Q28147
107457,P50613
110957,P54845
116134,Q9UBU8
198538,Q61686
159596,O18973
114268,Q92538
115035,O75164
36200,Q12432
158560,P62871
113164,P0CG48
123835,Q9BXA6
217934,Q9EQQ9
115760,Q86X55
111577,P78527
236625,B2RWS6
159293,P00516
159584,P00517
198644,P97377
172122,Q3ZBW4
1247107,P02599
198624,P11440
276415,P04551
195802,P67868
249550,P67874
158986,P30274
160681,P0CH28
113041,Q9Y4K3
160259,Q864U1
159160,P08169
107140,P38398
159582,P67774
117248,Q9NZN9
159165,Q95KV0
158442,Q95KV1
159166,Q95KU9
125700,Q5S007
204307,P70196
202815,P13405
33189,P06104
111860,P06400
111868,P28749
159045,O97594
159350,O19116
159754,P43033
199867,Q9JHD2
158347,Q27957
108142,Q16555
107790,Q14194
115821,O14531
108143,Q14195
121226,Q9BPU6
160005,P63103
111525,P48454
159676,P68399
115171,Q14680
32834,P38274
159290,P04409
159587,P05126
159291,P05128
109339,O00291
107420,P06493
158368,Q01314
107432,P49427
250206,O08623
166570,P02699
277847,Q9P793
32230,P21734
32107,P14682
159320,P09851
1172455,Q29503
159880,A3KMV5
32859,P00546
118165,O43464
116123,Q96KQ7
158568,P00435
249077,Q06486
111549,Q13131
108276,P00533
116138,Q9H4M9
205896,Q9JKY5
159585,P05131
125884,Q70EL4
159720,P79105
199981,P62881
199976,P62874
158435,Q02399
250448,P32851
192596,Q3SWY9
158649,P29172
158410,P35384
109512,Q99873
121140,Q9NR22
35171,P32562
128450,P83105
124197,Q8NHM5
115862,Q9BYM8
676512,P13863
160195,P84080
120389,Q96EP0
41027,Q10943
158707,P05307
41127,Q11184
40947,P46561
44973,Q18688
37527,O01868
41009,P50488
41992,P20792
41389,P34629
41269,Q95YF3
44665,Q18787
44073,O16519
39871,Q09230
41357,P34371
44623,Q22836
41136,Q22795
41404,P34420
45760,P50464
42601,P19826
41053,Q09476
41174,Q21209
41564,P34314
43363,P42573
38779,P34888
45907,Q18825
44258,Q10459
37329,Q10666
41301,P17486
41028,Q10953
38392,O16850
38025,Q21227
44648,P90947
41575,P34545
41974,Q9U9Y8
38546,Q9U2Q9
108347,Q09472
38265,Q9XTC6
44961,O17695
41349,P34331
42124,Q9NHC3
38675,O62090
38723,O44326
40948,P46580
51582,Q3LRZ3
38050,Q20646
113909,O15169
44947,O61667
41972,Q17390
41058,Q09248
43171,Q21502
41846,Q94131
40295,O45952
43023,O62305
46538,P39055
40377,O17514
42769,Q9GYS1
48030,Q09496
43445,Q8I4E2
43342,Q9XTF3
41576,P34547
57332,Q93646
41544,P34609
42306,P52478
46202,Q10656
204623,P63101
204966,P63085
38467,Q9XWD6
38416,Q967F4
41230,Q21997
39968,Q09459
39482,P23678
41436,P83351
45416,Q9GYH7
45043,O17850
45323,Q9XTY6
41039,Q21955
119623,Q96RN5
37462,O01761
38628,Q9XUJ7
39258,Q19266
41414,Q95QJ7
37702,O01839
44502,Q22639
45942,G5EFV8
46636,Q22782
41474,P34213
38308,Q8STE5
41689,O01705
41291,Q11107
40544,Q95Y72
39298,Q9GT24
41434,P45895
38331,Q93561
39420,Q19546
47529,Q09251
41391,P34631
39940,P54811
533178,Q19584
44892,Q93794
41658,Q17389
44945,O17586
44522,Q27488
37600,Q9N599
43992,O44156
38112,Q95005
42457,P17221
38534,Q9NAN2
40518,Q2WF59
39616,P21541
43622,Q17391
38046,P34808
250093,Q9WTQ1
40655,Q968Y9
41706,Q10658
37718,O01498
44394,Q23457
37732,O01422
45146,Q9GS00
42085,Q9N359
42365,Q94261
111817,P63000
44581,Q22557
40175,Q965H3
57309,P55853
41372,P34400
41603,P34498
40398,O45244
39264,Q09530
37583,Q8I7G4
115005,P49593
40488,P49594
41731,P34708
42840,P34691
111787,P49023
40769,Q09463
533094,P41958
44090,Q94251
43536,Q22038
45576,G5EBF1
42919,Q94051
40929,Q19691
40877,P30429
107291,Q14790
107284,P29466
37252,H2L0N8
113177,P63279
38159,Q9XW42
41061,P0CG71
46305,P54936
41405,P34288
39787,P24348
37860,P34689
40951,P46582
38609,Q9XWP6
39144,P22980
41259,P41846
39281,Q18053
38307,O02219
46381,Q20745
44875,P90953
39895,Q09624
39636,Q09275
46555,Q27365
38227,P90916
41851,Q9XTT4
45173,Q95V25
43246,Q19338
532999,Q5CZ52
39510,Q95ZK7
41569,P34556
37960,P90794
46610,Q95ZQ4
45979,P29355
46385,Q9XTG1
38164,Q94361
37283,Q95XP9
43294,O18017
41140,Q22799
40353,Q9U299
39642,Q09535
46392,Q9GTD4
38145,P91870
43302,Q21341
38262,O45666
44820,Q20924
43229,Q23551
41368,P34278
49241,Q19443
41037,Q21952
37442,P91430
41308,P34661
532329,G5ED84
44213,O61967
41398,P34623
45287,Q9U2Y2
45977,Q09969
41481,P14585
41485,P13508
44918,Q9TW45
37842,O02482
39866,P29506
38818,P90971
45271,Q23023
41495,Q03600
42323,P16356
43066,Q10653
39567,Q05062
39096,P34683
41508,Q03571
40702,P41829
42770,Q17868
46336,Q19345
41344,P34529
44698,Q21441
44974,Q18685
45887,Q18807
41292,P34611
41376,P34402
532609,Q20977
43429,O62479
38031,O17583
39357,Q9N5M6
43882,O16299
42465,P34707
41083,P46549
46358,Q20480
37611,Q9N587
40742,Q27874
44079,Q23064
50633,Q20481
44618,Q20010
56058,Q09357
39390,Q09490
39984,P52012
37863,O01510
42196,Q9GSX9
37947,P51875
41356,P34379
37935,Q93212
41836,Q9XW79
41574,P34560
38168,Q94420
42252,Q01630
41362,P13528
37722,O01427
39149,O61460
41383,P34540
41212,O18158
41914,O16000
42613,Q21974
45141,G5ED44
45796,P30625
45275,G5EFS4
41360,P34374
42581,Q9TZQ3
41408,P34299
44145,G5EGH6
46885,P34266
39358,Q09312
42580,Q8WQG9
39641,Q09306
38558,Q9XW16
45005,P34706
44694,Q10661
39979,Q09591
42251,Q03206
39600,P45970
44019,G5EBZ4
39626,Q09349
46325,Q22516
43026,Q21921
44454,Q17941
45643,Q9NB31
46109,Q20497
44515,Q27497
40843,Q20054
532863,P41779
41323,P34341
37615,P91349
41503,Q03614
46099,Q09276
46167,Q21049
38166,G5EFL0
41211,Q10914
40782,P39745
39534,Q17392
43249,Q21554
39564,Q86NH1
46470,Q93705
40730,P48996
45345,Q21691
46373,Q19469
39345,Q19848
45944,Q19203
44444,Q23639
41457,P30630
44344,Q5DX34
43360,Q27218
46492,Q93538
39638,P54812
45652,Q19124
39729,Q93442
42687,Q22472
41477,P32742
39406,Q09406
45915,Q22366
42456,Q26261
40003,Q7YSI9
41170,P45896
56236,Q18268
42464,P91001
37393,Q9N3T2
37175,Q9N2V6
41432,Q02330
42664,Q9Y0A1
46070,Q45FX5
37805,O44552
41927,Q9NDC9
46583,Q2PJ68
38525,O01700
46423,Q9XTG7
42043,O44516
40535,Q8MXS1
41002,O76337
45373,O02626
37974,Q17339
45936,P20271
39783,Q22703
42046,O44518
44626,Q9XVN3
41331,P34425
37514,Q95NM6
46090,Q17778
45481,Q10905
41159,P41885
46346,O01393
43384,Q9XUB2
41514,P34508
39458,P34693
46611,P24612
39827,Q09436
37361,O44960
42710,O45100
41499,Q03613
38120,Q21443
45785,Q23192
37791,O17087
43611,O61955
41924,O45551
37744,Q9NHZ6
45346,Q21693
40172,P56570
39384,Q09488
46082,P90980
38389,P18334
43089,Q23536
37427,P91133
38518,P35602
39261,Q95QN6
45656,Q20496
37939,P27715
38736,Q95Q17
43583,P09446
43707,Q07749
37349,Q10664
37812,Q966L9
43378,Q95PZ0
41473,P34482
37700,O01836
57344,Q09373
37194,O76512
41997,Q9N425
42010,O16785
41334,P34427
43033,Q21917
46345,Q93743
41542,P34607
44766,Q9XTB2
41393,P34619
45518,Q21017
39249,Q10038
40714,Q17963
43812,P45442
39459,Q09228
41805,Q17345
38286,Q93454
39296,O01901
37847,O01501
38059,P92186
42071,H2KZB2
38073,P20268
41392,P34624
43661,O16259
46163,Q10655
43101,Q03345
37837,O01811
38475,Q9XVK5
46328,P54406
41525,Q03563
44728,P49809
39593,Q22197
44565,Q7JKC3
41811,O61660
45759,Q27433
43306,Q21346
40712,Q17967
46022,P34886
56238,Q17446
40740,Q86DA5
41982,Q9XUS2
46586,P24349
38327,Q93725
38311,P20154
45583,Q8WQC0
47168,P34298
39621,Q09444
43090,Q23544
37940,Q01608
38092,Q17388
532832,Q5FC64
38449,Q9TVY6
44517,Q23255
41524,P34443
40900,Q18223
43106,P35129
38476,P49029
39634,Q09499
44628,Q23175
37319,Q9N2L7
51521,G5ECJ0
39275,Q20870
38738,Q9XU98
45035,Q10654
42280,P46873
42146,O76360
41502,Q03615
45648,P35603
42145,Q9TXJ0
56129,P34413
45265,Q9U1Y5
50630,P91302
43712,O44628
41165,Q8I7F8
41268,Q21281
42358,Q9GYI4
41458,P30628
56122,Q22909
42408,O44445
47141,Q95Q89
51187,O01822
37625,Q95Q95
40382,O45657
37220,Q95XP4
43199,P22981
51651,Q94124
39572,Q19537
38746,Q94126
44942,Q9XVS8
38136,P48181
44600,O76554
37567,Q23022
37825,O44740
41516,Q03569
45716,P05690
43683,O16305
40839,Q20060
44701,O44199
46505,Q03412
43585,Q9XUC4
42680,Q18406
44297,Q17551
40846,P49596
40935,Q09353
43040,P09088
41010,Q17353
51370,Q21045
37916,P52554
56204,Q09630
43359,Q19272
45531,Q9N4V0
45676,Q21156
42843,P41855
43324,Q18502
42665,O44185
45702,P10986
41125,Q8MNV7
39331,Q23424
39322,P53017
44964,Q9U7D5
44141,Q9TYU5
52563,Q22019
52023,O44997
38178,O45876
41554,P34470
46073,Q19572
43076,Q21973
42723,O44514
41128,Q11186
42724,Q8MXI4
56251,P91124
41439,P34447
41263,P32085
533085,Q95017
42538,Q94218
37146,Q86S66
53200,Q10006
38665,Q9XWG3
45805,Q17850
46135,Q23212
46025,O61466
41881,Q9XWV7
47763,Q18184
38445,Q9TW65
41628,P34574
45108,O45818
40475,G5EF60
39995,Q9BMN8
41100,P48152
53176,O17040
1225363,Q9Y7F0
1222463,P0CY34
1226587,Q59ZC8
1220307,Q5AHJ5
35620,P11938
1225837,Q5A1D3
1227021,Q59XU5
1227239,Q59X67
1226444,Q9Y7W4
1220947,P56553
1217932,Q5AP53
1219933,Q9HFQ7
1227914,P43063
31905,P06784
1225956,Q5A0W9
1229385,Q59QW5
109579,P15516
1227747,P46587
1222443,Q5ABE2
1229572,P0CY33
1219196,Q5AL49
1226374,Q9UW14
1220045,P46598
1218934,Q5ALY0
1220146,Q5AH02
1230209,Q59NH8
1227618,Q59W62
1221144,Q5AFP3
1225718,Q5A1N6
1223630,Q5A7S7
1220357,Q5AHB1
1228337,Q59U10
1219452,Q5AK62
36147,P17157
1225536,Q5A287
1219336,Q5AK51
1230981,G1UB61
1218041,Q5AQ33
1229088,Q59RR0
1218537,Q5AMH6
1217961,Q5AP95
1220401,Q5AHK2
33823,P35169
1223999,P39827
278766,Q09715
279824,Q9UUG8
1225932,P87020
1229991,Q59P39
33832,P32458
36540,P32468
1230917,Q59LF3
107286,P42574
106855,P41181
249144,Q9R044
139851,Q29471
249629,P63322
112506,P37840
139896,P33724
4383848,P0DTC2
139826,P24643
112241,P37088
139920,P18067
108578,Q02790
111415,O43236
987255,Q5QD03
110308,P10636
111756,P10586
113269,P40337
217015,Q80W47
113996,O75385
115160,Q8TDY2
106978,P16615
114650,O95292
120801,Q8IWA4
111307,Q8NEB9
123567,Q96GC9
113259,P21796
116531,Q6ZNE5
125379,Q9BXW6
4383879,K9N5Q8
4383915,P59594
4383860,P0DTD1
4383847,P0DTC9
109854,P06213
107147,P35613
115859,O75477
106537,O95477
1172163,Q00756
203998,Q9WTX5
111829,O75771
109165,P04150
119325,Q9Y5U4
249376,P56720
204322,Q61471
208229,Q9JM55
201276,Q8BUN5
201279,O35182
201277,P97471
201274,P70340
201280,O35253
201275,Q62432
112904,P36897
87213,Q7SXS7
198518,Q08775
87906,Q804S5
114030,Q13618
78356,Q9IAT6
81611,Q802Y8
287308,Q4V8R6
78699,Q9YHE8
112943,Q04724
108209,Q66K89
107506,P13569
230365,Q80SY4
92515,Q6DRC5
607517,A0JMQ9
88738,P59723
92307,Q6DC02
113184,Q15819
113183,Q13404
33163,P53152
78756,P79734
285302,A2BGT0
119636,Q7L5D6
1243921,Q8SSS9
1243595,P51405
1249315,P34139
1246210,Q86KR9
1248885,Q54RP0
1244942,O15736
1245039,Q8T1C6
60337,Q94899
67045,Q9XZ58
61669,Q9V4S8
64202,P16241
66816,P08970
67356,P06002
57823,P07207
63241,Q24008
66748,Q08473
63147,Q9NFU0
64438,Q23972
60088,Q9VMA3
68046,P22815
63290,Q24434
66656,Q9GYU8
65074,P47825
60495,P23572
59452,P91682
61444,P34021
57695,Q8IRW8
63732,Q24040
63702,Q9W0G1
67008,Q8INB9
77830,Q08605
64544,Q9VT57
61701,P18502
67515,P09208
72126,P12982
60648,Q24338
64582,P42124
62752,Q24459
61534,O16844
61066,O15943
71118,Q9NJG9
58251,P20241
66149,Q8I8V0
66028,P09081
66859,P25867
65183,P21461
62356,Q27934
66496,P29617
66699,P05709
68436,Q24167
69357,P11584
66900,Q24572
67865,Q03720
61038,Q9VJE5
60823,P26675
68523,O76324
69557,P29349
58454,P13368
65165,P98081
63494,O77460
61887,P29310
65936,Q9U6M0
61869,P81900
57697,P18824
63620,Q24119
59247,Q9Y1I2
62500,P48148
69058,Q9VEZ5
62158,P23625
61043,P15330
68378,O01382
65323,Q9VVS4
63633,Q9W0P3
67993,Q9VBQ9
57606,Q9V439
65064,Q24306
62475,Q24307
67295,P25724
65943,P19109
68706,Q9GQF1
65002,Q9VUQ5
64560,Q9XYF4
65055,P25439
68765,Q9W420
59621,Q01842
62163,Q24368
57890,Q24087
64037,Q94517
60131,P17133
67428,P23573
59421,P08111
69001,Q27324
65488,P40421
63039,P49028
57571,P14599
68624,Q961D9
67824,P10040
58642,Q23977
204881,Q9Z0P7
67078,P83949
208005,O88907
59725,Q7KU24
202042,Q9JHD1
203261,Q62233
58605,Q8IR79
72732,Q9NHX0
65518,O02194
57582,Q9W5E1
67624,Q9VCX1
72721,Q9V3C1
112923,P10827
57782,P07663
59074,Q9VX25
65311,Q9VVR1
65316,Q9VVR6
68119,Q7KRY6
68639,Q8SY33
62753,P21187
78234,P35875
61249,Q9VIQ9
61697,Q7JXV9
65411,Q9V464
77140,P02299
58155,O17468
60002,Q9VMJ7
60899,P28159
71396,P08181
68062,P16371
68607,P91943
59261,Q9VWF2
66011,P51123
59112,Q9VWY6
58995,Q9VXB5
68646,Q8ST83
60443,P32100
62254,Q9V6Q2
60747,Q9VK33
59776,P50534
66819,Q9VFK6
62528,Q9U6Y9
250223,P97633
58490,P51140
199343,Q60838
199342,P51141
66907,Q24208
63101,P20227
65438,O97159
57595,Q24472
66711,P20193
61115,P50535
64224,P50536
111580,P28482
67162,Q8IN94
68622,Q9V4C8
66376,Q9VH48
59781,P49021
57835,Q9W4S7
66253,P29503
66781,Q9VFP2
112676,Q16623
65032,Q24139
60248,P05205
65404,P49847
66338,Q9VH90
62514,Q7K5N4
113188,P63165
65147,Q9VV74
59745,P42003
77204,Q9V6L0
61885,P18289
61608,Q9V333
58681,Q9VYD1
60939,P54733
58017,O02193
215759,Q8C050
67516,Q27368
64701,P14785
69121,Q8MSX1
61606,Q24311
65632,P55035
63886,P02828
68605,P19538
67862,Q94545
63532,Q32KD2
68341,Q7KRW1
61572,Q9V4P1
67421,Q02308
62384,Q7KLV9
119029,Q96B97
77382,Q7KSD8
60894,Q9VJQ5
67937,Q9VBX2
60307,Q9VLJ8
68822,Q7K2D2
63083,P04412
64618,Q9VTE9
63430,Q45VV3
62293,Q9V6U8
64336,Q9VSF3
65629,O97143
60354,Q24152
59467,P91926
204407,P68037
68841,Q9VTY6
61562,O16810
64472,P02516
64473,P02518
109547,P04792
67407,Q24151
63994,Q9VZF4
64249,Q9VS48
58068,Q7YU24
64400,P19107
58135,Q9NBW1
62354,Q9V719
64302,O61735
72791,Q9U1H0
198512,Q02248
68588,Q95SP2
62061,Q9V637
61868,Q7KN62
63019,P18053
69878,Q9XZJ4
58925,P22769
60450,P12881
66877,Q9VFE4
62946,P17917
111576,Q05513
60366,P16554
111564,P17252
65299,Q24475
63933,Q8SX86
64626,Q9VTF9
68004,Q9VBP9
67860,Q9VC57
60502,P15357
65298,Q24570
65824,P25153
70793,Q9V359
65184,Q8T3Y0
58615,P54367
71315,P17789
61047,P16568
60902,P09052
69297,Q9W0T1
61625,Q7KM13
64402,P14003
61654,Q26263
68061,P13098
68056,Q01068
68058,P13096
68060,P13097
68050,Q01071
68051,Q01070
111553,P17612
68170,Q05652
71866,P13607
64470,P02517
65132,Q95RI5
64445,P48610
107836,P48729
62900,Q24560
61092,P15278
66045,P06603
66904,P11147
58783,O61492
59591,P15007
62299,Q7K2G1
76808,C4NYP8
65172,P23654
67207,P92177
59253,Q9VWG3
62894,Q02645
61430,Q9V9J3
66220,Q9I7K6
57881,P34082
64981,Q9V3Q6
60000,Q02748
68450,Q9VA91
59626,P35122
58248,P10383
59683,Q960X8
66813,P20659
63488,Q9W157
76064,Q9VCR6
59275,Q24564
68502,Q9VA38
60155,P09615
58574,Q9VYQ8
106673,O43747
113622,Q93009
198124,O88512
109044,P62873
111116,Q13371
72866,Q24537
72870,Q9VND8
62993,A1ZBY1
2593107,Q9VEA5
2594454,C0HJH4
72924,Q9NDM2
2593745,C0HJH3
72991,P42276
73054,Q9V968
75540,Q86BE9
77798,Q7KU86
77789,P36179
77731,Q9VXA8
77841,Q7KUD5
57554,P10083
57556,P09774
57555,P10084
57579,Q8IRY7
57580,P22293
57679,Q9NII1
57663,P38979
57669,Q24314
57709,P20153
57724,P39769
57757,Q9W4Z4
57758,P11346
57763,P39572
57776,Q9V3X4
57766,P09956
57779,P18431
57794,P25028
57820,Q08180
57850,Q9W4Q9
57853,P48555
57868,Q8MSS1
57920,Q24117
57879,Q960X4
57893,P13217
57952,P43332
57954,P47938
57980,P54357
57942,P51521
58046,P40423
58076,Q23985
58054,O96651
58075,P46223
58102,Q9W3W5
58174,P29327
58188,Q9U969
58193,P13709
58274,P46150
58322,Q24324
58324,Q9W358
77139,P84040
58343,Q9W328
58350,Q24266
58410,Q8MQW8
58426,Q26365
58492,Q24592
58510,P04052
58494,P31007
58480,Q9VZ09
58524,P35992
58538,P08182
58557,Q9VYS4
58539,P29844
58564,O62589
58563,P91645
58565,P54356
58653,Q9VYG2
58660,Q24247
58586,Q9VYN8
58556,Q9VYS5
58654,Q9VYG1
58722,Q9VY77
58728,P35128
58787,Q9NB71
58813,P30189
58891,P04197
58882,Q9VXN9
58848,Q24025
58824,Q27580
58885,P29742
58910,Q9VXK6
58884,P30052
58902,P83094
58911,P40427
58928,Q27294
58942,Q24562
77411,Q9VLT1
58967,Q9VXE6
58994,P12080
58968,Q9VXE5
59071,Q00963
59069,Q9VX32
59084,Q27272
59093,P49657
59101,P08510
59114,P36188
59109,O18404
59116,Q94981
59167,P23647
59135,Q9VWV9
59225,Q9NHV9
59272,Q9VWE0
59277,P40793
59385,Q9VRG7
59347,P22814
59394,O01939
59391,P42207
59457,Q94535
59500,Q24292
59468,Q95RJ9
59466,P20028
59474,Q07436
59589,Q9VQ36
59579,P81909
59604,Q9VQ57
59611,Q9Y0H4
59630,Q9VQ93
59628,Q9VQ89
59652,Q9VQB7
59659,P07713
59691,Q9XZT7
59690,Q9VQG2
59692,Q9U5W9
59696,P21521
59721,P23257
78013,P40417
78096,Q5LJZ2
78249,Q9W5R8
78119,P25991
78275,Q7PLK0
78261,Q7PLI2
59774,Q9VQQ9
59810,P32030
59814,Q24120
59824,P33450
59835,Q9VQY9
59843,Q9VQZ6
59895,O02195
59908,P08120
59928,P11929
59950,P08928
59964,Q9VMN5
59983,P10333
59989,P13706
59999,P25843
60119,P48809
60105,Q24048
60116,P54350
60071,Q05201
60054,Q8SWV6
60104,Q24046
60115,Q9VM71
60121,Q9VM65
60122,Q9VM64
60153,P40589
60158,P10676
60264,Q9VLP7
60215,Q9VLV5
60289,O16868
60311,Q24322
60352,Q9VLD6
60376,Q27403
60383,P12370
60430,P52295
60390,P49906
60455,P23128
60511,P29052
60507,Q05856
60497,P11420
60521,Q9VKU7
60525,Q23978
60572,Q94920
60588,Q9VKM1
60589,O76922
60605,Q9VKJ9
60662,Q9VKD7
60686,O18334
60746,Q9VK34
60814,O61443
60827,Q24169
60868,Q9VJS8
60900,Q9V3Z6
60924,P08044
60958,Q24009
60977,Q24509
60980,Q03017
61001,O61661
61041,P98149
61051,Q9VJD2
61049,Q9V431
61080,Q04652
61142,Q9VJ33
61158,Q24185
61183,P42271
61181,Q8MQJ9
61188,Q9V422
61203,P15348
61223,P14199
61259,O61267
61235,P16621
61260,Q9VIP8
61299,O18388
61303,P48608
61304,P09085
61326,Q27591
61335,Q9VIF5
61343,Q9VIE6
61396,A1Z6E0
61373,P22265
61429,P24785
61453,Q7K480
61474,Q7K0E3
61527,P81917
61542,Q27350
61596,P07486
61597,Q0E9G3
61621,Q9V345
61631,Q86S05
61644,Q7KNF2
61655,P40797
61721,P38040
61802,Q7JUY7
61846,Q9Y1B2
61834,P48994
61847,Q9V5C6
61860,P40791
61867,P06602
61895,P31396
61953,Q7KN79
61922,P16378
61934,Q9V5N8
62012,P42276
62050,A1Z8P9
62028,P02836
62054,Q9V629
62067,Q6AWJ9
62083,Q7K175
62092,Q7JW27
62106,P62152
62181,Q94518
62201,P35820
62251,P54623
62224,Q24318
62223,Q9V6L9
62258,A1Z9E2
62256,Q08012
62282,Q9Y091
62316,Q7JVI3
62333,P29845
62360,Q9V727
62362,Q9V730
62418,Q7YU81
62363,Q03427
62366,P19018
62436,P40946
62429,O44386
62473,P24014
62461,P48609
62511,Q7KNS3
62513,A1ZAB5
62468,A1ZA47
62607,P41044
62602,P13677
62529,P17210
62669,A1ZAU8
62685,A1ZAW5
62687,Q9V853
62723,P13002
62727,P42286
62751,P22813
62749,P25159
62771,P20240
62797,A1ZB86
62770,P54360
62854,Q9V8P9
62866,Q8T4F7
62863,Q9XZ08
62870,Q9V8R9
62905,Q8T0S6
62994,P28750
63025,Q24298
63049,P48596
